URI,name,street,zip,city,ticket_vending_machine,luggage_lockers,free_parking,taxi,bicycle_spots,blue-bike,bus,tram,metro,wheelchair_available,ramp,disabled_parking_spots,elevated_platform,escalator_up,escalator_down,elevator_platform,audio_induction_loop,sales_open_monday,sales_close_monday,sales_open_tuesday,sales_close_tuesday,sales_open_wednesday,sales_close_wednesday,sales_open_thursday,sales_close_thursday,sales_open_friday,sales_close_friday,sales_open_saturday,sales_close_saturday,sales_open_sunday,sales_close_sunday
http://irail.be/stations/NMBS/008891132,Maria-Aalter,Knesselarestr/blekkevijverstr,9880,Maria-Aalter,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008875002,Mariembourg,Place Léopold Roger 1,5660,Mariembourg,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,,,,
http://irail.be/stations/NMBS/008864345,Marloie,Place De La Gare 1,6900,Marloie,1,0,1,0,1,0,1,0,0,0,1,3,1,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,08:15,15:30,,
http://irail.be/stations/NMBS/008711184,Marne-la-Vallée - Chessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008775100,Marseille-Saint-Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008881174,Masnuy-Saint-Pierre,Rue Des Masnuy,7050,Masnuy-Saint-Pierre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008739370,Massy TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008729500,Maubeuge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008885530,Maubray,Rue De La Gare,7640,Maubray,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008861333,Mazy,Chaussée De Nivelle,5032,Mazy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822004,Mechelen,Koning Albertplein 2,2800,Mechelen,1,0,1,1,1,1,1,0,0,1,1,8,1,1,0,1,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:45,21:00,06:45,21:00
http://irail.be/stations/NMBS/008822343,Mechelen-Nekkerspoel,Ontvoeringsplein,2800,Mechelen,1,0,1,0,1,1,1,0,0,0,0,4,1,1,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008811171,Meiser,Leuvensesteenweg,1030,Brussel,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821824,Melkouwen,Melkouwensesteenweg Zn.,2590,Berlaar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893039,Melle,Gemeenteplein Zn,9090,Melle,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008890142,Melle PW,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008864436,Melreux-Hotton,Avenue De La Gare 1,6990,Hotton,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008894755,Melsele,Spoorweglaan Z/n,9120,Beveren (melsele),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008896305,Menen,Bevrijdingsplein,8930,Menen,1,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,1,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,,,,
http://irail.be/stations/NMBS/008812120,Merchtem,Stationsstraat 136,1785,Merchtem,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893013,Merelbeke,Merelbekestationsplein 16,9050,Gentbrugge,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811197,Merode,Tervurenlaan,1040,Brussel,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008200110,Mersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008866662,Messancy,Rue De La Station,6780,Messancy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008719203,Metz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008886058,Mevergnies-Attre,Avenue Saint Martin,7941,Attre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008200128,Michelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008841665,Milmort,Rue Bovendael,4040,Milmort,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008814431,Moensberg,Horzelstraat,1180,Ukkel,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008832409,Mol,Statieplein 1,2400,Mol,1,0,1,0,1,1,1,0,0,0,1,4,0,0,0,1,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:45,15:00,07:45,15:00
http://irail.be/stations/NMBS/008812112,Mollem,Voorste Hoeve,1730,Mollem,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008841459,Momalle,Rue De La Gare 96,4350,Momalle,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008881000,Mons,Boulevard Charles Quint 33,7000,Mons,1,1,1,1,1,1,1,0,0,1,1,5,1,1,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,06:00,20:00
http://irail.be/stations/NMBS/008861549,Mont-Saint-Guibert,Rue De La Station 16,1435,Mont-St-Guibert,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008777300,Montpellier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893062,Moortsele,Van Thorenburghlaan,9860,Scheldewindeke - Oosterzele,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008882230,Morlanwelz,Rue Des Déportés 1,7140,Morlanwelz,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821147,Mortsel,Cogelslei,2640,Mortsel,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821154,Mortsel-Deurnesteenweg,Deurnestraat,2640,Mortsel,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821246,Mortsel-Liersesteenweg,Weerstandsplein,2640,Mortsel,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821238,Mortsel-Oude God,Groten Hof,2640,Mortsel-Oude-God,1,0,1,0,1,1,1,1,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008885704,Mouscron,Place De La Gare,7700,Mouscron,1,0,1,1,1,0,1,0,0,0,1,3,0,0,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:00,14:15,07:00,14:15
http://irail.be/stations/NMBS/008889011,Mouscron-Frontiere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008861150,Moustier,Place De La Gare 12,5190,Moustier,1,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811403,Mouterij/Germoir,Mouterijstraat,1050,Elsene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008774172,Moûtiers-Salins-Brides-les-Bai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822426,Muizen,Karolingenstraat,2812,Muizen,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008718206,Mulhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895232,Munkzwalm,Zuidlaan 1,9630,Zwalm,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008842648,Méry,Place De La Gare 8,4130,Esneux,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008863008,Namur,Place De La Station,5000,Namur,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,1,1,05:45,20:30,05:45,20:30,05:45,20:30,05:45,20:30,05:45,20:30,06:00,20:30,06:15,20:30
http://irail.be/stations/NMBS/008863453,Namêche,Rue De La Gare 15,5300,Nameche,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008864964,Naninne,Rue De La Gare De Naninne 124,5100,Naninne,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008778110,Narbonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008864915,Natoye,Rue De La Gare,5360,Natoye,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008832615,Neerpelt,Stationsstraat 84,3910,Neerpelt,1,0,1,0,1,0,1,0,0,0,1,2,1,0,0,0,1,07:15,14:30,07:15,14:30,07:15,14:30,07:15,14:30,07:15,14:30,,,,
http://irail.be/stations/NMBS/008833670,Neerwinden,Braakkouterstraat,3400,Neerwinden,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008844230,Nessonvaux,Rue De La Gare,4870,Trooz,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008866258,Neufchâteau,Place De La Gare 37,6840,Longlier-Neufchateau,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008883121,Neufvilles,Place De La Gare,7063,Neufvilles,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008775605,Nice Ville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008824240,Niel,Stationsstraat,2845,Niel,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008894714,Nieuwkerken-Waas,Heihoekstraat Z/n,9100,Sint-Niklaas (nieuwkerken-Waas),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821667,Nijlen,Statieplein 1,2560,Nijlen,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008881315,Nimy,Rue Des Viaducs/chaussée De Bruxelles,7020,Nimy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895760,Ninove,Stationsplein 64,9400,Ninove,1,0,1,0,1,1,1,0,0,0,1,2,1,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008814209,Nivelles,Rue De Namur 185,1400,Nivelles,1,0,1,0,1,0,1,0,0,0,1,4,1,0,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:30,06:00,20:30
http://irail.be/stations/NMBS/008821105,Noorderkempen,Oudaenstraat,2960,Brecht,1,0,1,0,1,0,1,0,0,1,1,7,1,0,0,0,0,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,,,,
http://irail.be/stations/NMBS/008811247,Nossegem,Mechelsesteenweg Zn.,1930,Nossegem,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008777500,Nîmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871332,Obaix-Buzet,Rue De La Station - Rue Du Tienne,6230,Luttre,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008881406,Obourg,Rue De Beauval 49,7034,Obourg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895778,Okegem,J. Van Ockegemstraat 2,9400,Okegem - Ninove,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008832458,Olen,Stationsstraat,2250,Olen,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008891702,Oostende,NatiËnkaai 1,8400,Oostende,1,1,1,1,1,1,1,1,0,1,1,3,1,0,0,0,1,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:45,21:00,06:45,21:00
http://irail.be/stations/NMBS/008891116,Oostkamp,Everaertstraat 1,8020,Oostkamp,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008812146,Opwijk,Stationsstraat 64,1745,Opwijk,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008811601,Ottignies,Av. Des Combattants,1340,Ottignies,1,0,1,1,1,1,1,0,0,1,1,3,0,0,0,0,1,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30
http://irail.be/stations/NMBS/008833134,Oud-Heverlee,Bogaardenstraat Zn.,3050,Oud-Heverlee,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893518,Oudegem,Oudegemsebaan,9200,Oudegem,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008892601,Oudenaarde,Stationsplein 1,9700,Oudenaarde,1,0,0,0,1,1,1,0,0,0,1,7,0,1,0,1,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:15,14:30,07:15,14:30
http://irail.be/stations/NMBS/008843174,Ougrée,Rue De La Gare,4102,Ougrée,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008832573,Overpelt,Houtmolenstraat,3900,Overpelt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008865540,Paliseul,Place De La Gare 2,6850,Paliseul,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008886561,Papegem,Rue De La Station De Papignies,7861,Papignies,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008727100,Paris Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008844206,Pepinster,Avenue Albert 1,4860,Pepinster,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008844313,Pepinster-Cité,Rue Neuve,4860,Pepinster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008778400,Perpignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008200930,Petange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008200102,Pfaffenthal-Kirchberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008873122,Philippeville,Rue Du Moulin 59,5600,Philippeville,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871415,Piéton,Place H. Moulin,7160,Chapelle Lez Herlaimont,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008865227,Poix-Saint-Hubert,Route De Smuid,6870,St Hubert,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008728683,Pont de Bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008843141,Pont-de-Seraing,Rue De L'Echelle,4100,Seraing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871365,Pont-à-Celles,Rue Paul Glineur,6230,Pont-A-Celles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008896735,Poperinge,Ieperstraat 167,8970,Poperinge,1,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,1,05:45,11:10,05:45,11:10,05:45,11:10,05:45,11:10,05:45,11:10,07:00,12:10,07:00,12:10
http://irail.be/stations/NMBS/008842689,Poulseur,Place Puissant 14,4171,Poulseur,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811544,Profondsart,Chemin De Bourgeois,1300,Wavre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008873312,Pry,Rue Des Etangs,5650,Pry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822715,Puurs,Stationstraat 43,2870,Puurs,1,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008811775,Pécrot,Rue De Rhode,1390,Grez  Doiceau,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008884855,Péruwelz,Rue Des FranÇais,7600,Peruwelz,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008884541,Quaregnon,Rue De La Station 2,7390,Quaregnon,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008881505,Quevy,Rue De La Gare 5,7040,Aulnois,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008889003,Quevy-frontiere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008884335,Quievrain,Place De La Gare 5,7380,Quievrain,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008886587,Rebaix,Rue Princesse Astrid,7804,Rebaix,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008841442,Remicourt,Rue Nouvelle Percée 2,4350,Remicourt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008861440,Rhisnes,Rue De La Station,5080,Rhisnes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008842705,Rivage,Rue De Rivage 2,4140,Rivage,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811536,Rixensart,Place De La Gare 1,1330,Rixensart,1,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,1,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,,,,
http://irail.be/stations/NMBS/008864006,Rochefort-Jemelle,Route De ForriÈres 1,5580,Jemelle,1,0,1,0,1,0,1,0,0,0,1,6,0,0,0,0,1,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,,,,
http://irail.be/stations/NMBS/008200940,Rodange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008896800,Roeselare,Stationsplein,8800,Roeselare,1,0,1,0,1,1,1,0,0,0,1,3,0,1,0,1,1,06:15,20:00,06:15,20:00,06:15,20:00,06:15,20:00,06:15,20:00,06:30,20:00,06:30,20:00
http://irail.be/stations/NMBS/008861119,Ronet,Rue J.j. Gaillard,5020,Flawinne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008892908,Ronse,W. Churchillplein 6,9600,Ronse,1,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008400526,Roosendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008400530,Rotterdam CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008728673,Roubaix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871217,Roux,Rue Foulon 8,6044,Roux,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008814365,Ruisbroek,Stationsstraat,1601,Ruisbroek,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822848,Ruisbroek-Sauvegarde,Sauvegardestraat,2870,Ruisbroek (puurs),1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008861432,Saint-Denis-Bovesse,Bati Du Suargeon,5081,St Denis - Bovesse,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008884004,Saint-Ghislain,Place Albert Elisabeth 56,7330,Saint-Ghislain,1,0,1,0,1,0,1,0,0,0,1,3,1,0,0,0,1,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:45,14:00,,
http://irail.be/stations/NMBS/008718213,Saint-Louis-Haut-Rhin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008775752,Saint-Raphaël-Valescure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008864956,Sart-Bernard,Rue Cortil Niche,5330,Sart - Bernard,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008721222,Saverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811007,Schaarbeek/Schaerbeek,Prinses-Elisabethplein 5,1030,Schaarbeek,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893070,Scheldewindeke,Stationsstraat 72,9860,Scheldewinde - Oosterzele,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008824232,Schelle,Steenwinkelstraat,2627,Schelle,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893542,Schellebelle,Stationsstraat,9260,Schellebelle,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895711,Schendelbeke,Moenebroekstraat,9506,Idegem - Geraardsbergen,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008400561,Schiphol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893526,Schoonaarde,Oude Brugstraat 4,9200,Schoonaarde,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008831088,Schulen,Sint Jorislaan Zn.,3540,Schulen,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008863446,Sclaigneaux,Rue De La Limite,5300,Vezin,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008843133,Sclessin,Rue De L'Hippodrome,4000,Liege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008721405,Selestat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008843067,Seraing,Rue Goffart,4100,Seraing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893583,Serskamp,Billegem,9260,Serskamp - Wichelen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008015588,Siegburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008883436,Silly,Rue De La Nouvelle Gare,7830,Silly,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008812013,Simonis,Wapenstilstandstraat,1081,Koekelberg,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,
